Categories,Article Title,Word Count,URL,Content
Disc Content,Do I need an ISRC code?,76,https://support.discmakers.com/hc/en-us/articles/209223658-Do-I-need-an-ISRC-code-,"An ISRC code (International Standard Recording Code) is not required to be encoded on your CD, but a field is provided in the Master Uploader Application if you have a code you'd like to use or if you have had a code assigned in the past. If you do not have any ISRC codes, we’ll assign them for you, for free, unless you opt not to have them and check the box on the IPR form."
Disc Content,Do I need CD-Text? Does it need to be completely filled out?,82,https://support.discmakers.com/hc/en-us/articles/209223618-Do-I-need-CD-Text-Does-it-need-to-be-completely-filled-out-,"No, you do not have to provide CD-Text information when using our Master Uploader Application and you may fill out only some of the CD-Text fields if desired. CD-Text information such as Song Title, Artist, and Performer is encoded onto your replicated CDs and will be displayed by CD players that are capable of reading the CD-Text information. CD-Text information will NOT show up in iTunes, Windows Media Player, etc. (for more information on iTunes & Windows Media Player, please click here.)"
Disc Content,Instructions for using the Java uploader,257,https://support.discmakers.com/hc/en-us/articles/222025307-Instructions-for-using-the-Java-uploader,"Our content upload system uses Java for larger file uploads (larger than 1GB).  The Java application is currently only compatible with Internet Explorer and Mozilla Firefox, and you'll need to be sure you're running the latest version of Java.  Not sure which version of Java you're currently running? Follow this link- https://www.java.com/en/download/installed.jsp and if you get a notification that you need to update Java, follow the instructions to do so.  Once Java is installed, you need to give it permission to run (Java is blocked by default in most browsers). These instructions all use Firefox in the examples.   Find the ""Java Applet"" plugin, and set it to either ""Always Activate"" or ""Ask to Activate"" (obviously, ""Never Activate"" would be the incorrect option).  The uploader page will load up, and you may very likely see a warning come up in your browser asking if you're sure you want to run the Java application.  You do, so select ""Allow"". You'll also see a popup that looks like this:  Select ""Run"" and check off the box so you're not asked again on future visits. We recommend placing the files you're planning to upload on your desktop to make it easier to find.  Select the ""Desktop"" folder, then the folder you want to upload to us, then press the double arrows >> pointing to the right.  A progress bar will popup to let you know the amount currently uploaded and your estimated time to completion. Once your upload is complete, select Save and Continue and complete the remainder of your project.  "
Disc Content,I have a CD master disc from my recording studio – How can I upload my music?,111,https://support.discmakers.com/hc/en-us/articles/209222708-I-have-a-CD-master-disc-from-my-recording-studio-How-can-I-upload-my-music-,"If you have an Audio CD master that is properly edited, has the correct track spacing, song order, and overall sound that you are happy with, you can use our Master Uploader App (view instructions here) to easily convert your physical master into a DDP 2.0* master that can be uploaded to us for your order. There is no loss in quality, and you save the time and cost of having to mail your physical master to us! Just check the ""Audio CD"" option when asked to choose your upload type. *A DDP 2.0 file set is the industry standard format used by replication facilities. Learn more about DDP 2.0 masters."
Disc Content,I received an error after I uploaded my content. Do I have to upload again?,219,https://support.discmakers.com/hc/en-us/articles/209222648-I-received-an-error-after-I-uploaded-my-content-Do-I-have-to-upload-again-,"“There was a problem with your uploaded master, please try your upload again”. Content upload is taking a really long time to upload (And then I get an error) After content files are uploaded we run a checksum verification to ensure that no corruption occurred during the upload. If that fails you will see the message “There was a problem with your uploaded master, please try your upload again” A drop in the connection may cause this during the upload that results in some lost data. To ensure we have your content exactly how you intended it be sent to us, you will probably have to upload the files again. Your computer page may have fallen asleep. *  Try refreshing the page (not xing out) to see if you get a ""successful upload"" message. How are you uploading? (MUA, DDP, Individual File Uploader, etc?) What type of content are you uploading? (Audio, Video, Rom?) What type of browser are you using? (Firefox, IE, Chrome, etc?) What file extension are you using? (.wav, .mp3, .flac, etc?) How are your saved files named? Are there any “special characters”? How large is the file? Or how many minutes? What type of Internet connection do you have? Do you have any restrictions on uploading? Such as firewall? Want to burn a test CD? "
Disc Content,DVD uploads - Why aren't they loading up?,197,https://support.discmakers.com/hc/en-us/articles/209931697-DVD-uploads-Why-aren-t-they-loading-up-,"You can upload DVD content through the project center for duplication and replication orders! Upload Audio_TS/Video_TS directories (from an authored Video DVD), DVD DDP, ISO,or DVD Data files On our online file uploader page, you will see a link for a JAVA uploader. You may want to consider using that. ISO files are larger files that ""could"" time out before your upload finishes. Refresh your screen but don't X out of the program as it may continue to run in the background of your computer. Pro Tip: We've seen better success and faster uploads using Google Chrome rather than Internet Explorer. You should check with your internet provider regarding your upload speed. Everyone advertises FAST download speeds but you'll need to check the fine print of your internet contract for your particular upload speeds which are WAY slower! If you receive an error that a “file is missing”, it is because it has failed our validation for being a complete upload. TS_Video files should be uploaded in a zip folder not as individual files. We don't recommend .avi, Quicktime (MOV), MPEG  files as they will play on a computer, but will not play in a dvd player."
Disc Content,What is the anonymous content uploader?,127,https://support.discmakers.com/hc/en-us/articles/208425998-What-is-the-anonymous-content-uploader-,"Someone else can upload your content for you. (No need to give them your log in information!) Log into My Account and then Continue project. Click on Content, and select the Submission Method (on the left side of the screen) for ""third party upload"". You'll enter their email address and a link, with instructions, will be sent to them that includes the correct information to upload on your behalf.  You will not be able to view these files after it has been uploaded since they would be sent directly to our servers but you should complete the IPR form after entering the email information.  *Note- There is a nominal fee for using this method and when selected in your saved project, your quote will be updated accordingly.  "
Disc Content,What is Apple Digital Masters (formerly Mastering for iTunes) and do you offer it?,329,https://support.discmakers.com/hc/en-us/articles/220796007-What-is-Apple-Digital-Masters-formerly-Mastering-for-iTunes-and-do-you-offer-it-,"Apple Digital Masters (formerly Mastered for iTunes) is a process developed by Apple that mastering engineers follow in order to submit the highest quality master to Apple for sale through iTunes. The SoundLAB is certified by Apple to provide this service. Only masters from certified mastering facilities can be submitted to Apple as a Digital Master. In order to be Apple certified the client must provide a high resolution master to us for the mastering session. The master must be at least 24-bits, with a sample rate of at least 44.1K, though higher is recommended if possible. If a 16-bit master such as an audio CD, upload through our MUA, or 16-bit WAV files is submitted, we cannot complete the Apple Digital Masters process. The second part of the Apple Digital Master process happens during the mastering session. Using tools provided by Apple, the mastering engineer will preview the mastered files through the same encoding process that Apple will use to create the AAC files that will be sold through iTunes. Based on that preview the engineer may make some adjustments to the mastered files in order to optimize the sound after the encoding process is completed. Another tool alerts the engineer to any clipping of the audio signal that is occuring during the AAC conversion. Based on this info the engineer can reduce the overall volume to avoid this clipping. The result of this process is a file submitted to Apple that will yield the highest quality conversion to an AAC file for sale on iTunes. Since the Apple Digital Mastering process process does add time to a mastering session there will be an additional charge of $10 per track when a client is requesting this service. In order to request this service, please call us at 1-888-296-2747 to get a custom quote. To submit Apple Digital Master files to iTunes you will need to do a second submission through CD Baby. Learn more about CD Baby distribution  "
Disc Content,How will I receive a final copy of my mastered tracks?,170,https://support.discmakers.com/hc/en-us/articles/360000098147-How-will-I-receive-a-final-copy-of-my-mastered-tracks-,"We typically send our Mastering proofs electronically. You will download a special program to listen to your mastered tracks, burn a CD, or output WAV files when we are done. Of course, if you notice a problem or need to make a few changes let us know and we'll be happy to correct that. So, when everything is approved....when will you receive your final mastered tracks? Great news, you already have! The special DDP player you downloaded to listen to your mastered tracks IS your final copy of your mastered tracks, so keep it safe and backed up. Any time you need to, you can open up the DDP player application and burn a CD of your mastered tracks by clicking the “Burn CD” button, as illustrated below.  You can also output full resolution, uncompressed digital audio WAV files by selecting “Save All Tracks as Audio Files” from the “File” menu. These digital WAV files are great for sharing with your band mates or uploading to popular content sharing websites. "
Disc Content,Why is CD Mastering necessary?,91,https://support.discmakers.com/hc/en-us/articles/213783567-Why-is-CD-Mastering-necessary-,"In the recording studio, you record one song at a time, and the focus of the recording or mixing engineer is to make each song great. The result, however, is generally a collection of songs that all peak at different levels and may have different EQs. In the post-production phase (called Audio Mastering), a professional engineer unifies the CD by using EQ, compression, and other dynamics processing to give it a consistent sound from track to track. Learn more about audio mastering Find out if your music needs to be mastered"
Disc Content,What does Mastering do for my album's sonic quality?,104,https://support.discmakers.com/hc/en-us/articles/213783577-What-does-Mastering-do-for-my-album-s-sonic-quality-,"Mastering can raise your album's overall level through the careful use of compression, so your album can compete with any major label release. The Mastering engineer also ensures that your music will sound great - whether it's being played through a car stereo, a portable CD player, or a top-of-the-line stereo system. In Mastering, the sound of your CD will be optimized, making it sound punchy, warm, and full, while raising the overall level (volume) and highlighting details that aren't already apparent. Mastering is also helpful for addressing issues such as ""pops,"" out-of-phase tracks, and overall noise reduction. Hear the difference mastering can make"
Disc Content,Doesn't CD Mastering cost a lot?,109,https://support.discmakers.com/hc/en-us/articles/213783687-Doesn-t-CD-Mastering-cost-a-lot-,"It doesn’t have to. Disc Makers' SoundLAB is the best value in the workflow of making a CD. The Mastering that costs you $499 at The SoundLAB can cost you anywhere from $800 to $2,500 at other post production studios. For a fraction of the cost of other major Mastering studios, The SoundLAB gives you access to equipment that will help make your music sound like the pros - our engineering staff has the gear and the talent to rival the best studios in the country. We'll make your music ready for commercial release and your project will receive the individual care and attention it deserves. View our pricing"
Disc Content,Will you preview my master for FREE?,93,https://support.discmakers.com/hc/en-us/articles/213392548-Will-you-preview-my-master-for-FREE-,"Absolutely. We're so confident that our Mastering can make a huge difference in the majority of recordings, that we are offering a FREE Master review - upon request - when you place a new CD replication order. As part of our mission to make your CD project a success, a SoundLAB engineer will preview your Audio Master to determine whether or not your CD would benefit from post production. Call us and we'll give you our honest opinion, with no sales pitch. Find out more about what we evaluate during Free Mastering Reviews"
Disc Content,What do you need to start mastering? Besides my music obviously.,123,https://support.discmakers.com/hc/en-us/articles/213392598-What-do-you-need-to-start-mastering-Besides-my-music-obviously-,"You must complete a SoundLAB Questionnaire and Track Listing Form with your Audio Master. Required information on the Track Listing Form includes a complete and accurate running time log listing all events (tones, silences, songs, outtakes, noises, etc.) as they occur. The SoundLAB questionnaire gives you the opportunity to provide us some important information that we can reference when mastering your project. Things such as overall volume, EQ, editing, and spacing preferences, or other artists or recordings you like the sound of, should be provided here for the engineer working on your project. If you are ordering your project online, you fill out these forms as part of the process and do not need to download and fill these out offline. Get started"
Disc Content,How does having the SoundLab review my Master help me?,113,https://support.discmakers.com/hc/en-us/articles/213392488-How-does-having-the-SoundLab-review-my-Master-help-me-,"A fresh pair of ears can be the difference between a good-sounding CD and a great one. A real advantage of Mastering is that an unbiased sound professional has the opportunity to evaluate your Master and determine how to get the most out of your production. After you've spent weeks or even months in a recording studio listening to your CD over and over again, a fresh pair of ears can put the project into perspective for you and let you know whether or not your CD will benefit from post production. After all, you only have one chance to make your music sound its best. Learn more about the Free Mastering Review"
Disc Content,What gear does the SoundLab use?,101,https://support.discmakers.com/hc/en-us/articles/213784027-What-gear-does-the-SoundLab-use-,"The SoundLAB at Disc Makers has consistently remained at the forefront of technology so your album will sound its best. Our industry-leading Mastering studios offers you access to some of the most advanced Mastering gear ever produced, at a fraction of the price of the world's other leading Mastering houses. After Mastering, your project will have the professional edge needed to compete with major label releases. See pictures of our gear.Equalizers: Massenburg Labs, Avalon, Sontec, Weiss, Mellennia Media, PultecCompressors: Daniel Weiss, Focusrite Blue 330, Millennia MediaMonitors: B&W, Dynaudio, Genelec, AudixTube Gear: GiltronicsConverters: Lavry Blue, ApogeeDigital Audio Workstations: Sequoia 11, Bias Peak"
Disc Content,Is mastering relevant if I'm distributing my album digitally? Like on iTunes?,86,https://support.discmakers.com/hc/en-us/articles/213393308-Is-mastering-relevant-if-I-m-distributing-my-album-digitally-Like-on-iTunes-,"Without a doubt, yes. Mastering is always an important part of the creative process, and when your music is downloaded by a listener and loaded onto their MP3 player your songs will often be added to playlists with recordings from many other artists. Any deficiency in the Mastering on your songs will be readily apparent. Things like lack of level, EQ issues, noise, etc. can be quite noticeable when your songs are played alongside releases from major label artists. Listen to the difference mastering can make"
Distribution Packages,Who is eligible for the Global Music Distribution Bundle?,121,https://support.discmakers.com/hc/en-us/articles/211316948-Who-is-eligible-for-the-Global-Music-Distribution-Bundle-,"In order to be eligible for the Global Music Distribution Bundle, your physical CDs must contain cover artwork and a UPC barcode. The Global Music Distribution Bundle can be purchased with any CD (replication or duplication) order that includes a packaging option that includes cover artwork. Bulk discs, jewel cases with no inserts, slim jewel cases with no inserts, etc. are not eligible for the Global Music Distribution Bundle. You must select a packaging option that includes cover artwork in order to add the Global Music Distribution Bundle to your order. A UPC barcode is also required for distribution purposes.  A UPC bar code can be purchased with your manufacturing order. UPC barcodes can be purchased from Disc Makers for $20.00. "
Distribution Packages,Who is eligible for the Global Music Distribution Bundle with CD Baby Pro Publishing?,199,https://support.discmakers.com/hc/en-us/articles/211991847-Who-is-eligible-for-the-Global-Music-Distribution-Bundle-with-CD-Baby-Pro-Publishing-,"In order to be eligible for the Global Music Distribution Bundle, your album must contain cover artwork and a UPC barcode. The Global Music Distribution Bundle can be purchased with any CD (replication or duplication) order that includes a packaging option that includes cover artwork. Bulk discs, jewel cases with no inserts, slim jewel cases with no inserts, etc. are not eligible for the Global Music Distribution Bundle. You must select a packaging option that includes cover artwork in order to add the Mega Distribution Bundle to your order. A UPC bar code is also required for distribution purposes. A UPC bar code can be purchased with your manufacturing order. UPC bar codes can be purchased from Disc Makers for $20.00. In order to be eligible for the CD Baby Pro Publishing, you must also meet the following eligibility requirements:   * CD Baby can affiliate you directly in the US (ASCAP, BMI) and Canada (SOCAN) to a Performing Rights Organization. If you are already affiliated with them, we will start administering your songs with your Performing Rights Organization. ** Note: US Government Tax Withholding will apply for users in this location. For more information on tax withholding, click here."
Distribution Packages,I am already affiliated with ASCAP or BMI.  Is there any benefit to purchasing the Global Music Distribution Bundle with CD Baby Pro Publishing?,177,https://support.discmakers.com/hc/en-us/articles/211316878-I-am-already-affiliated-with-ASCAP-or-BMI-Is-there-any-benefit-to-purchasing-the-Global-Music-Distribution-Bundle-with-CD-Baby-Pro-Publishing-,"There is definitely a benefit to signing up for CD Baby Pro Publishing, even if you are already affiliated with ASCAP or BMI! There are two types of royalties that artists can collect for their music: performance royalties and mechanical royalties. Performance royalties are split 50/50 between the songwriter and the publisher. 100% of mechanical royalties are paid to the publisher. Through CD Baby Pro Publishing, CD Baby will collect publishing royalties for artists on their behalf. Songwriter royalties will always be paid directly to the songwriter by ASCAP or BMI. Since ASCAP and BMI only collect royalties on behalf of songwriters, artists who have signed up directly through ASCAP or BMI are only receiving a portion of all of the royalties owed to them. This chart helps break it down pretty well:  Artists who sign up directly through ASCAP and BMI are only eligible for receive the songwriter (blue) portion of their royalties. Artists who sign up with CD Baby Pro Publishing are eligible to receive the songwriter (blue) and publisher (red) portions of their royalties."
Distribution Packages,Can you add my new album to my existing Artist Account with CD Baby?,117,https://support.discmakers.com/hc/en-us/articles/211316808-Can-you-add-my-new-album-to-my-existing-Artist-Account-with-CD-Baby-,"If you have purchased one of our Global Music Distribution Bundle packages, we can definitely have your new release setup to be transferred to your existing Artist Account with CD Baby. Shortly after your order has been placed, you will receive an e-mail from us outlining the Global Music Distribution Bundle process.  If you have an existing CD Baby Artist Account where you would like to have your new album added, we recommend replying to this e-mail with the username to your CD Baby Artist Account.  Please do not send us your password. As an alternative to replying the Global Music Distribution Bundle e-mail, you can also communicate this information to your Product Specialist or Project Manager."
Distribution Packages,Can I release a single with one of your Distribution Packages?,119,https://support.discmakers.com/hc/en-us/articles/211991417-Can-I-release-a-single-with-one-of-your-Distribution-Packages-,"Unfortunately, we do not currently offer ""singles"" through our Global Music Distribution Bundles. All Global Music Distribution Bundles will be setup as full ""album"" submissions with CD Baby, regardless of how many tracks are on your album. You are definitely still able to release ""singles"" through us by purchasing a Global Music Distribution Bundle package, but it is much more cost effective for you to sign your ""single"" up directly through CD Baby.CD Baby currently charges $9.95 for a single submission and $34.95 for Pro single submissions. For more information about CD Baby's services, we recommend visiting: https://members.cdbaby.com/cd-baby-cost.aspx. If you have any further questions about CD Baby's services, we recommend contacting CD Baby at 1-800-BUY-MY-CD or by visiting:  https://support.cdbaby.com/hc/en-us/requests/new "
Distribution Packages,Will you automatically send some of my cds to CD Baby?,154,https://support.discmakers.com/hc/en-us/articles/211143468-Will-you-automatically-send-some-of-my-cds-to-CD-Baby-,"If you have purchased one of our Global Music Distribution Bundle packages with your manufacturing order, we will automatically ship 5 physical copies of your discs to CD Baby to be added to your physical inventory in their warehouse.  You will receive an e-mail confirmation from CD Baby once your CDs have been checked in to the warehouse. Please note: If you have not ordered one of our Global Music Distribution Bundle packages, we will NOT automatically ship copies of your final product to CD Baby.  We can ship some of your final product to CD Baby upon request.  Additional charges may apply for adding a split shipment to you order. Email the address, contact name and phone number, quantity and shipping mode for each location and we'll set this up for you. We will charge the same credit card for any additional shipping or sales tax that may be incurred in this process."
Distribution Packages,Which companies does CD Baby digitally distribute music through?,154,https://support.discmakers.com/hc/en-us/articles/212548417-Which-companies-does-CD-Baby-digitally-distribute-music-through-,"For a full list of CD Baby's digital partners, we recommend visiting: https://members.cdbaby.com/digital-distribution-partners.aspx. During your account setup with CD Baby, you will be given the opportunity to select the digital partner sites that you would like your album to be available through. 2020 is already off to an exciting start! CD Baby recently announced we’re delivering your music to TikTok. This week we partnered with Boomplay, the fastest growing music app in Africa, helping you reach a whole new market for your music. And we have big things in development for this year and beyond, including pay splits, new promo tools, and a whole lot more. Our mission is to help artists monetize and promote their music in the best ways possible. In order to provide the tools and services you need to succeed in an evolving music ecosystem, we’ve made the decision to retire the CD Baby retail store on March 31st, 2020. "
Distribution Packages,How can I track sales of my album through CD Baby and their partners?,147,https://support.discmakers.com/hc/en-us/articles/212551067-How-can-I-track-sales-of-my-album-through-CD-Baby-and-their-partners-,"You can track your sales by logging into your CD Baby Artist Account and clicking the green ""Sales & Accounting"" button.  Please Note: It is important to remember that most of the digital partner sites only report sales to CD Baby every 1-3 months. iTunes, for example, sends CD Baby the monthly sales report about 4-6 weeks AFTER the month is finished.. meaning: artists won't see their January sales until the first week of March. Some companies report a full 3 months after the quarter is done - but CD Baby ALWAYS shows artist's everything they get as soon as they get it, adds the money to your account immediately, and pays you the next Monday (as long as you have reached your selected payment threshold). You can update your payment threshold at any time by visiting the ""Payment Info"" section of your CD Baby Artist Account. "
Distribution Packages,Can I digitally distribute my album through multiple distribution companies?,111,https://support.discmakers.com/hc/en-us/articles/212225998-Can-I-digitally-distribute-my-album-through-multiple-distribution-companies-,"Just like in the physical world, there can't be more than one music distributor bringing the same album to the same store.  Otherwise, when the album sells, how would the store know which distributor to pay? CD Baby will never prevent you from doing anything you want with your music.  For YOUR sake, though, please note: If you sign two digital distribution deals with two companies that will both be sending the same album to iTunes, Amazon, etc. - this will hurt you, because the retailer will usually remove the album from their store completely until you decide which distributor has the exclusive right to be selling the album through them."
Distribution Packages,How can I cancel the distribution of an album I am currently distributing through CD Baby?,226,https://support.discmakers.com/hc/en-us/articles/211875398-How-can-I-cancel-the-distribution-of-an-album-I-am-currently-distributing-through-CD-Baby-,"You can cancel the distribution of any existing albums you are distributing through CD Baby by logging into your CD Baby Artist Account, clicking the ""View/Edit"" button next to your album title, and selecting the ""Cancellation Options"" link under the ""Album Info"" (or ""Single Info"") heading. Please note, canceling the distribution of an album is irreversible. Cancellation of an album is permanent.  Once your cancellation request has been submitted, your content will be removed from CD Baby's digital partner sites within 30 days. If you also have physical CDs available for sale, you will need to contact CD Baby directly at https://support.cdbaby.com/hc/en-us/requests/new to cancel the physical portion. The cancellation form in your CD Baby Artist Account ONLY cancels digital sales. If you currently have physical CDs available for purchase in CD Baby's warehouse, CD Baby can either recycle your CDs, or send them back to you for a fee.  If you would like to have your physical CDs returned to you, please provide the delivery address where you would like to have your CDs sent, so CD Baby can get back to you quickly with a quote for shipping. If you have any further questions regarding CD Baby's cancellation policies, we recommend contacting CD Baby directly for further assistance.  CD Baby can be reached at https://support.cdbaby.com/hc/en-us/requests/new or 1-800-BUY-MY-CD between the hours of 9am and 5pm PST."
Distribution Packages,Will my track titles load automatically when my discs are inserted into iTunes?,89,https://support.discmakers.com/hc/en-us/articles/212334808-Will-my-track-titles-load-automatically-when-my-discs-are-inserted-into-iTunes-,"When album information is displayed in iTunes, it is a result of your CD being registered with the Gracenote database.  The Gracenote database provides album information to the following media players: Gracenote registration is included with our Global Music Distribution Bundle packages.  For more information about our Global Music Distribution Bundle packages, we recommend visiting: http://www.discmakers.com/services/WebDistribution.asp . If you have not purchased one of our Global Music Distribution Bundle packages, you can register your album with the Gracenote database by following the steps outlined on their website at: http://support.gracenote.com/articles/Public_FAQ/How-To-Submit-a-CD-General."
Distribution Packages,Why is another Artist's album information loading when I insert my CD into iTunes?,129,https://support.discmakers.com/hc/en-us/articles/212270448-Why-is-another-Artist-s-album-information-loading-when-I-insert-my-CD-into-iTunes-,"Don't panic!  Your CD has simply ""matched"" another album in Gracenote's database. Gracenote uses the number of tracks and the lengths of each individual track to identify albums in their database. Because Gracenote has a massive database, many CDs (especially those with very few tracks), are likely to find a possible match.  In fact, all CDs with a single track will match other CDs already in Gracenote's database. When applications, such as iTunes, try to identify CDs in the Gracenote database, they will sometimes pull up a close match.  In iTunes, you may see a dialog box asking you to select the album that you are listening to from a list of possible ""matches."" To ensure that your discs have been registered with Gracenote, we recommend visiting this link."
Distribution Packages,Will cover artwork load when my discs are imported into iTunes?,275,https://support.discmakers.com/hc/en-us/articles/212002878-Will-cover-artwork-load-when-my-discs-are-imported-into-iTunes-,"The Gracenote database provides music recognition services for the iTunes application. The Gracenote database provides cover artwork for streaming services, radio services, and car systems, but not the iTunes application. Cover artwork in the iTunes application is provided by the iTunes Store. The iTunes Store is run by Apple, and does not use the Gracenote database to provide cover artwork recognition services.  Cover artwork will load in the iTunes application after you have imported the CD into your iTunes library. The iTunes application will only download album artwork for songs that it can find in the iTunes Store. When selecting the ""Get Album Artwork"" option in the iTunes application, iTunes will check each song in your iTunes library, and will attempt to match it up with a song in the iTunes Store. If the data matches, iTunes will download the album artwork from the iTunes Store and add it to the song in your iTunes library. If iTunes is unable to find a particular song's cover artwork in the iTunes Store, iTunes will not download artwork for that song. If your album is currently available for purchase in the iTunes Store, and album artwork is not loading after you have selected the ""Get Album Artwork"" option in the iTunes application, we recommend ensuring that your iTunes application is up to date. You can check for updates in the iTunes application by selecting the ""Help"" option and clicking ""Check for Updates.""  Reinstalling the iTunes application may also help to resolve any issues.  If you continue to experience issues downloading your cover artwork in the iTunes application, we recommend contacting the iTunes Support team for further assistance."
Distribution Packages,Does the Gracenote database support creative casing?,82,https://support.discmakers.com/hc/en-us/articles/212948087-Does-the-Gracenote-database-support-creative-casing-,"Gracenote's standard is to capitalize the first letter of each word, including articles, such as ""a,"" ""and,"" ""the,"" etc.  For Example: Gracenote does not accept album information in ALL-CAPS, all-lowercase, or a combination of the two, even if the titles appear that way on your album artwork. Rare exceptions may be made for Artist Names that always appear in ALL-CAPS or all-lowercase (such as ABBA, NRBQ, k.d. lang, or eels). Click here for more information about Gracenote's standards and guidelines for CDs."
Tutorial Videos,Adobe InDesign PDF Export,85,https://support.discmakers.com/hc/en-us/articles/209639737-Adobe-InDesign-PDF-Export,"1. From the top menu, select ""File > Adobe PDF Presets > [PDF/X-4:2008]"". Making this selection will launch the Export window. 2. Within the Export window, enter (or review) your file name, select a location on your computer, and click the ""Save"" button. Clicking this button will bring up the Export Adobe PDF window. 3. Within the Export Adobe PDF window, click the ""Export"" button. This will generate the PDF and save it to the location you have selected. Upload this PDF to our website. "
Tutorial Videos,Adobe Illustrator PDF Export,175,https://support.discmakers.com/hc/en-us/articles/208926128-Adobe-Illustrator-PDF-Export,"1. From the top menu, select File > Save As. Making this selection will launch the Save As window. 2. Within the Save As window, enter (or review) your file name and select a location on your computer, select ""Adobe PDF"" as your format and click the ""Save"" button. Clicking this button will bring up the Save Adobe PDF window. 3. Within the Save Adobe PDF window, select ""[PDF/X-4:2008]"" as your Adobe PDF preset, then click the ""Save PDF"" button. This will generate the PDF and save it to the location you have selected. Upload this PDF to our website. NOTE: If this is your first time Saving a PDF/X from Illustrator, a window will pop up letting you know that ""Saving as PDF/X may disable some editing features..."". Assuming that you have already saved your design file in it's native and editable format as mentioned above, you can click ""OK"". If you have not yet saved your native file in its native format, we recommend that you do so before saving as a PDF. "
Tutorial Videos,Adobe Photoshop PDF Export,100,https://support.discmakers.com/hc/en-us/articles/209639557-Adobe-Photoshop-PDF-Export,"1. From the top menu, select ""File > Save As"". Making this selection will launch the Save As window. 2. Within the Save As window, enter (or review) your file name and select a location on your computer, select ""Photoshop PDF"" as your format and click the ""Save"" button. Clicking this button will bring up the Save Adobe PDF window. 3. Within the Save Adobe PDF window, select ""[PDF/X-4:2008]"" as your Adobe PDF preset, then click the ""Save PDF"" button. This will generate the PDF and save it to the location you have selected. Upload this PDF to our website. "
Final Product Concerns,You're shipping more / less of the total number of discs that I ordered. Why?,136,https://support.discmakers.com/hc/en-us/articles/360042244434-You-re-shipping-more-less-of-the-total-number-of-discs-that-I-ordered-Why-,"You may notice that your order quantity is more or less than you ordered. We try to deliver as close to the exact number of units ordered as possible, but it's important that you allow for as much as 5% over or under that number. The reason for overruns and underruns is this: all CD plants manufacture a bit more than you order, then discard any copies that don't meet quality standards. If there are more discards than we expect, you'll receive fewer copies than you ordered and we'll refund for the ones that we don't ship; if there aren't many discards, you'll receive somewhat more. You will only be charged for the exact number of CDs or DVDs you receive. Don't want to pay for overs? Simply prepay your order in full and they're free!"
Final Product Concerns,When will I receive the commemorative plaque that was part of my order?,86,https://support.discmakers.com/hc/en-us/articles/236219267-When-will-I-receive-the-commemorative-plaque-that-was-part-of-my-order-,"  If you ordered a commemorative plaque please be aware these items ship 3-5 business days AFTER your CDs ship. We need the finished items to make the plaque, so this work cannot begin until the CD is finished in our packaging department. Since we typically ship CDs the day they finish, your CDs will be on their way to you while we are working on making your commemorative plaque. You will most likely receive your finished CDs a few day before you receive your commemorative plaque.  "
Blank Media and Supplies,How much content can I put on a DVD / DVD-R? What type of files should I use?,235,https://support.discmakers.com/hc/en-us/articles/211517907-How-much-content-can-I-put-on-a-DVD-DVD-R-What-type-of-files-should-I-use-,"A Video DVD is a disc that plays on your standard set top DVD Player. It can hold about 120 minutes worth of video programming for a single layer disc and 240 minutes for a dual layer disc. (These times are bases on using typical video compression, certain video authoring programs can compress the video and fit even more onto a single discs, but this would sacrifice the video quality) 4.7 GB - Single Layer DVD8.5 GB - Dual Layer DVD You will need a special program to author your video into the proper DVD Video standard format. You can read more about DVD authoring here:https://en.wikipedia.org/wiki/DVD_authoring A DVD-ROM can also hold virtually any type of DATA you would like. A DVD can hold up to 4.7GBs on a single layer disc and 8.5 GBs on a dual layer disc. This DATA could be PDFs, MP3s, Microsoft Word Documents, Quicktime Movies, pretty much anything as long as you do not exceed the size limit. KEEP IN MIND: Unlike your typical VIDEO DVD (which should be playable by anyone that has a set top DVD Player) the end recipient must have the program capable of opening the data on the DVD-ROM. Simply putting your digital video files onto a DVD without authoring the disc to the proper format will result in inconsistent playback across different devices. For help with Authoring, please view our in house authoring service."
Blank Media and Supplies,My Disc Makers Premium Discs are packaged differently than my previous orders,100,https://support.discmakers.com/hc/en-us/articles/206170427-My-Disc-Makers-Premium-Discs-are-packaged-differently-than-my-previous-orders,"In an effort to help reduce waste and protect our environment as well as keep the cost of our media as low as possible, many of our discs now come in an environmentally friendly wrap instead of the hard plastic cake boxes we used in the past. The change is only to the packaging the discs are the same quality you have grown to love from Disc Makers. If you prefer the older style packaging that is still available for most our Disc Makers Ultra Discs. You can see right on the discs web page that we are new Packaging.https://www.discmakers.com/shop/itemgroup.aspx?itemgroup=ultracdhttps://www.discmakers.com/shop/itemgroup.aspx?itemgroup=ultradvd "
Blank Media and Supplies,What is the difference between HTL and LTH BDRs?,80,https://support.discmakers.com/hc/en-us/articles/205395278-What-is-the-difference-between-HTL-and-LTH-BDRs-,"HTL or standard Blu-ray discs are the original Blu-ray format. They have an inky brown burning surface and  the color lightens after being burned. LTH or Low to High discs are a golden color and darken with burning. For both formats the burned information looks the same to the player, so all players can play either format. Some older burners (older than 2011) will only be able to use the standard (HTL) discs unless they are updated with new firmware."
